"","X","firstname","sex","race","call"
"4418",4418,"Tremayne","male","black",0
"4419",4419,"Kristen","female","white",0
"4420",4420,"Sarah","female","white",0
"4421",4421,"Tamika","female","black",0
"4422",4422,"Tanisha","female","black",0
"4423",4423,"Allison","female","white",0
"4424",4424,"Keisha","female","black",0
"4425",4425,"Kristen","female","white",0
"4426",4426,"Tamika","female","black",0
"4427",4427,"Brett","male","white",0
"4428",4428,"Jamal","male","black",1
"4429",4429,"Anne","female","white",0
"4430",4430,"Ebony","female","black",0
"4431",4431,"Emily","female","white",0
"4432",4432,"Rasheed","male","black",0
"4433",4433,"Anne","female","white",0
"4434",4434,"Jill","female","white",0
"4435",4435,"Kenya","female","black",0
"4436",4436,"Latoya","female","black",0
"4437",4437,"Aisha","female","black",0
"4438",4438,"Anne","female","white",0
"4439",4439,"Latoya","female","black",0
"4440",4440,"Meredith","female","white",0
"4441",4441,"Kenya","female","black",0
"4442",4442,"Kristen","female","white",0
"4443",4443,"Laurie","female","white",0
"4444",4444,"Tamika","female","black",0
"4445",4445,"Anne","female","white",0
"4446",4446,"Ebony","female","black",0
"4447",4447,"Keisha","female","black",0
"4448",4448,"Laurie","female","white",0
"4449",4449,"Aisha","female","black",0
"4450",4450,"Anne","female","white",0
"4451",4451,"Jill","female","white",0
"4452",4452,"Kristen","female","white",0
"4453",4453,"Lakisha","female","black",0
"4454",4454,"Rasheed","male","black",0
"4455",4455,"Aisha","female","black",0
"4456",4456,"Anne","female","white",0
"4457",4457,"Emily","female","white",0
"4458",4458,"Tamika","female","black",0
"4459",4459,"Anne","female","white",0
"4460",4460,"Emily","female","white",0
"4461",4461,"Jermaine","male","black",0
"4462",4462,"Latonya","female","black",0
"4463",4463,"Latonya","female","black",0
"4464",4464,"Laurie","female","white",0
"4465",4465,"Aisha","female","black",0
"4466",4466,"Meredith","female","white",0
"4467",4467,"Sarah","female","white",0
"4468",4468,"Tanisha","female","black",0
"4469",4469,"Brett","male","white",0
"4470",4470,"Leroy","male","black",0
"4471",4471,"Brendan","male","white",0
"4472",4472,"Geoffrey","male","white",0
"4473",4473,"Jamal","male","black",0
"4474",4474,"Kareem","male","black",0
"4475",4475,"Matthew","male","white",1
"4476",4476,"Tremayne","male","black",0
"4477",4477,"Anne","female","white",0
"4478",4478,"Kenya","female","black",0
"4479",4479,"Laurie","female","white",0
"4480",4480,"Tanisha","female","black",0
"4481",4481,"Anne","female","white",0
"4482",4482,"Jill","female","white",0
"4483",4483,"Keisha","female","black",0
"4484",4484,"Kristen","female","white",0
"4485",4485,"Lakisha","female","black",0
"4486",4486,"Latonya","female","black",0
"4487",4487,"Aisha","female","black",0
"4488",4488,"Anne","female","white",0
"4489",4489,"Kristen","female","white",0
"4490",4490,"Matthew","male","white",0
"4491",4491,"Tamika","female","black",0
"4492",4492,"Tanisha","female","black",0
"4493",4493,"Aisha","female","black",0
"4494",4494,"Allison","female","white",0
"4495",4495,"Lakisha","female","black",0
"4496",4496,"Sarah","female","white",0
"4497",4497,"Aisha","female","black",0
"4498",4498,"Emily","female","white",0
"4499",4499,"Keisha","female","black",0
"4500",4500,"Kenya","female","black",0
"4501",4501,"Laurie","female","white",0
"4502",4502,"Sarah","female","white",0
"4503",4503,"Allison","female","white",0
"4504",4504,"Emily","female","white",0
"4505",4505,"Tamika","female","black",0
"4506",4506,"Tanisha","female","black",0
"4507",4507,"Carrie","female","white",0
"4508",4508,"Kenya","female","black",0
"4509",4509,"Sarah","female","white",0
"4510",4510,"Tanisha","female","black",0
"4511",4511,"Allison","female","white",0
"4512",4512,"Darnell","male","black",0
"4513",4513,"Ebony","female","black",0
"4514",4514,"Jay","male","white",0
"4515",4515,"Jill","female","white",0
"4516",4516,"Keisha","female","black",0
"4517",4517,"Laurie","female","white",0
"4518",4518,"Sarah","female","white",0
"4519",4519,"Tamika","female","black",0
"4520",4520,"Tanisha","female","black",0
"4521",4521,"Aisha","female","black",0
"4522",4522,"Allison","female","white",0
"4523",4523,"Brett","male","white",0
"4524",4524,"Jermaine","male","black",0
"4525",4525,"Jill","female","white",0
"4526",4526,"Keisha","female","black",0
"4527",4527,"Anne","female","white",0
"4528",4528,"Latonya","female","black",0
"4529",4529,"Laurie","female","white",0
"4530",4530,"Tanisha","female","black",0
"4531",4531,"Aisha","female","black",0
"4532",4532,"Carrie","female","white",0
"4533",4533,"Kristen","female","white",0
"4534",4534,"Tamika","female","black",0
"4535",4535,"Brendan","male","white",0
"4536",4536,"Carrie","female","white",0
"4537",4537,"Lakisha","female","black",0
"4538",4538,"Latonya","female","black",0
"4539",4539,"Latoya","female","black",0
"4540",4540,"Meredith","female","white",0
"4541",4541,"Brett","male","white",0
"4542",4542,"Latonya","female","black",0
"4543",4543,"Anne","female","white",0
"4544",4544,"Emily","female","white",0
"4545",4545,"Latoya","female","black",0
"4546",4546,"Tamika","female","black",0
"4547",4547,"Carrie","female","white",0
"4548",4548,"Latonya","female","black",0
"4549",4549,"Laurie","female","white",0
"4550",4550,"Tremayne","male","black",0
"4551",4551,"Aisha","female","black",0
"4552",4552,"Carrie","female","white",0
"4553",4553,"Carrie","female","white",0
"4554",4554,"Emily","female","white",0
"4555",4555,"Jill","female","white",0
"4556",4556,"Kenya","female","black",0
"4557",4557,"Latonya","female","black",0
"4558",4558,"Tanisha","female","black",0
"4559",4559,"Allison","female","white",1
"4560",4560,"Carrie","female","white",0
"4561",4561,"Ebony","female","black",0
"4562",4562,"Leroy","male","black",1
"4563",4563,"Anne","female","white",0
"4564",4564,"Anne","female","white",0
"4565",4565,"Brad","male","white",0
"4566",4566,"Brett","male","white",0
"4567",4567,"Brett","male","white",0
"4568",4568,"Carrie","female","white",0
"4569",4569,"Darnell","male","black",0
"4570",4570,"Ebony","female","black",0
"4571",4571,"Emily","female","white",0
"4572",4572,"Hakim","male","black",0
"4573",4573,"Jamal","male","black",0
"4574",4574,"Jamal","male","black",0
"4575",4575,"Jay","male","white",0
"4576",4576,"Jay","male","white",0
"4577",4577,"Jermaine","male","black",0
"4578",4578,"Kristen","female","white",0
"4579",4579,"Kristen","female","white",0
"4580",4580,"Lakisha","female","black",0
"4581",4581,"Latoya","female","black",0
"4582",4582,"Meredith","female","white",0
"4583",4583,"Meredith","female","white",0
"4584",4584,"Neil","male","white",0
"4585",4585,"Rasheed","male","black",0
"4586",4586,"Rasheed","male","black",0
"4587",4587,"Sarah","female","white",0
"4588",4588,"Sarah","female","white",0
"4589",4589,"Tamika","female","black",0
"4590",4590,"Tamika","female","black",0
"4591",4591,"Tanisha","female","black",0
"4592",4592,"Tremayne","male","black",0
"4593",4593,"Tremayne","male","black",0
"4594",4594,"Tyrone","male","black",0
"4595",4595,"Allison","female","white",0
"4596",4596,"Jill","female","white",0
"4597",4597,"Tamika","female","black",0
"4598",4598,"Tremayne","male","black",0
"4599",4599,"Aisha","female","black",0
"4600",4600,"Brendan","male","white",0
"4601",4601,"Jermaine","male","black",0
"4602",4602,"Jill","female","white",0
"4603",4603,"Jill","female","white",0
"4604",4604,"Kenya","female","black",1
"4605",4605,"Sarah","female","white",0
"4606",4606,"Tamika","female","black",0
"4607",4607,"Kristen","female","white",0
"4608",4608,"Latoya","female","black",0
"4609",4609,"Leroy","male","black",0
"4610",4610,"Meredith","female","white",0
"4611",4611,"Jill","female","white",0
"4612",4612,"Kristen","female","white",1
"4613",4613,"Latoya","female","black",0
"4614",4614,"Tamika","female","black",0
"4615",4615,"Anne","female","white",0
"4616",4616,"Latonya","female","black",0
"4617",4617,"Neil","male","white",0
"4618",4618,"Rasheed","male","black",0
"4619",4619,"Allison","female","white",0
"4620",4620,"Emily","female","white",0
"4621",4621,"Lakisha","female","black",0
"4622",4622,"Tanisha","female","black",0
"4623",4623,"Greg","male","white",0
"4624",4624,"Kenya","female","black",0
"4625",4625,"Kristen","female","white",0
"4626",4626,"Tamika","female","black",0
"4627",4627,"Brett","male","white",0
"4628",4628,"Darnell","male","black",0
"4629",4629,"Ebony","female","black",0
"4630",4630,"Meredith","female","white",0
"4631",4631,"Ebony","female","black",0
"4632",4632,"Kristen","female","white",0
"4633",4633,"Latoya","female","black",0
"4634",4634,"Sarah","female","white",0
"4635",4635,"Brad","male","white",0
"4636",4636,"Latonya","female","black",0
"4637",4637,"Rasheed","male","black",0
"4638",4638,"Sarah","female","white",0
"4639",4639,"Aisha","female","black",0
"4640",4640,"Latoya","female","black",0
"4641",4641,"Laurie","female","white",0
"4642",4642,"Meredith","female","white",0
"4643",4643,"Brendan","male","white",0
"4644",4644,"Emily","female","white",0
"4645",4645,"Kenya","female","black",0
"4646",4646,"Kenya","female","black",0
"4647",4647,"Kristen","female","white",0
"4648",4648,"Latonya","female","black",0
"4649",4649,"Rasheed","male","black",0
"4650",4650,"Sarah","female","white",0
"4651",4651,"Allison","female","white",0
"4652",4652,"Keisha","female","black",0
"4653",4653,"Kristen","female","white",0
"4654",4654,"Tamika","female","black",0
"4655",4655,"Allison","female","white",0
"4656",4656,"Keisha","female","black",0
"4657",4657,"Kristen","female","white",0
"4658",4658,"Tamika","female","black",0
"4659",4659,"Jamal","male","black",0
"4660",4660,"Kareem","male","black",0
"4661",4661,"Kristen","female","white",0
"4662",4662,"Laurie","female","white",0
"4663",4663,"Emily","female","white",0
"4664",4664,"Kristen","female","white",0
"4665",4665,"Kristen","female","white",0
"4666",4666,"Rasheed","male","black",0
"4667",4667,"Tamika","female","black",0
"4668",4668,"Tamika","female","black",0
"4669",4669,"Aisha","female","black",0
"4670",4670,"Emily","female","white",0
"4671",4671,"Kenya","female","black",0
"4672",4672,"Sarah","female","white",0
"4673",4673,"Aisha","female","black",0
"4674",4674,"Anne","female","white",0
"4675",4675,"Emily","female","white",0
"4676",4676,"Tamika","female","black",0
"4677",4677,"Jill","female","white",0
"4678",4678,"Lakisha","female","black",1
"4679",4679,"Latoya","female","black",1
"4680",4680,"Laurie","female","white",0
"4681",4681,"Carrie","female","white",0
"4682",4682,"Kristen","female","white",0
"4683",4683,"Latonya","female","black",0
"4684",4684,"Tamika","female","black",0
"4685",4685,"Aisha","female","black",0
"4686",4686,"Geoffrey","male","white",0
"4687",4687,"Jill","female","white",0
"4688",4688,"Kristen","female","white",0
"4689",4689,"Tanisha","female","black",0
"4690",4690,"Tremayne","male","black",0
"4691",4691,"Aisha","female","black",0
"4692",4692,"Allison","female","white",0
"4693",4693,"Latoya","female","black",0
"4694",4694,"Sarah","female","white",0
"4695",4695,"Carrie","female","white",0
"4696",4696,"Ebony","female","black",0
"4697",4697,"Emily","female","white",0
"4698",4698,"Tamika","female","black",0
"4699",4699,"Aisha","female","black",0
"4700",4700,"Carrie","female","white",1
"4701",4701,"Lakisha","female","black",0
"4702",4702,"Sarah","female","white",1
"4703",4703,"Jamal","male","black",0
"4704",4704,"Neil","male","white",1
"4705",4705,"Todd","male","white",0
"4706",4706,"Tyrone","male","black",1
"4707",4707,"Jay","male","white",0
"4708",4708,"Neil","male","white",0
"4709",4709,"Tremayne","male","black",0
"4710",4710,"Tyrone","male","black",0
"4711",4711,"Hakim","male","black",0
"4712",4712,"Jay","male","white",0
"4713",4713,"Kenya","female","black",0
"4714",4714,"Laurie","female","white",0
"4715",4715,"Allison","female","white",0
"4716",4716,"Kristen","female","white",0
"4717",4717,"Latonya","female","black",0
"4718",4718,"Tamika","female","black",0
"4719",4719,"Aisha","female","black",0
"4720",4720,"Allison","female","white",0
"4721",4721,"Carrie","female","white",0
"4722",4722,"Jill","female","white",0
"4723",4723,"Lakisha","female","black",0
"4724",4724,"Tamika","female","black",0
"4725",4725,"Aisha","female","black",0
"4726",4726,"Allison","female","white",1
"4727",4727,"Emily","female","white",0
"4728",4728,"Emily","female","white",0
"4729",4729,"Kenya","female","black",1
"4730",4730,"Leroy","male","black",0
"4731",4731,"Aisha","female","black",0
"4732",4732,"Anne","female","white",0
"4733",4733,"Carrie","female","white",0
"4734",4734,"Lakisha","female","black",0
"4735",4735,"Jill","female","white",0
"4736",4736,"Kenya","female","black",1
"4737",4737,"Kristen","female","white",1
"4738",4738,"Latonya","female","black",1
"4739",4739,"Latonya","female","black",0
"4740",4740,"Sarah","female","white",1
"4741",4741,"Ebony","female","black",0
"4742",4742,"Jill","female","white",0
"4743",4743,"Kristen","female","white",0
"4744",4744,"Latoya","female","black",0
"4745",4745,"Anne","female","white",0
"4746",4746,"Emily","female","white",0
"4747",4747,"Lakisha","female","black",0
"4748",4748,"Sarah","female","white",0
"4749",4749,"Tamika","female","black",0
"4750",4750,"Tamika","female","black",0
"4751",4751,"Carrie","female","white",0
"4752",4752,"Kenya","female","black",0
"4753",4753,"Meredith","female","white",0
"4754",4754,"Tanisha","female","black",0
"4755",4755,"Allison","female","white",0
"4756",4756,"Allison","female","white",0
"4757",4757,"Emily","female","white",0
"4758",4758,"Kenya","female","black",1
"4759",4759,"Lakisha","female","black",0
"4760",4760,"Latonya","female","black",0
"4761",4761,"Aisha","female","black",0
"4762",4762,"Carrie","female","white",0
"4763",4763,"Kristen","female","white",0
"4764",4764,"Tamika","female","black",0
"4765",4765,"Jill","female","white",0
"4766",4766,"Tamika","female","black",0
"4767",4767,"Anne","female","white",0
"4768",4768,"Jay","male","white",0
"4769",4769,"Latonya","female","black",0
"4770",4770,"Latoya","female","black",0
"4771",4771,"Meredith","female","white",0
"4772",4772,"Tanisha","female","black",0
"4773",4773,"Laurie","female","white",0
"4774",4774,"Tyrone","male","black",0
"4775",4775,"Aisha","female","black",0
"4776",4776,"Allison","female","white",0
"4777",4777,"Sarah","female","white",0
"4778",4778,"Tamika","female","black",0
"4779",4779,"Brad","male","white",0
"4780",4780,"Carrie","female","white",0
"4781",4781,"Latonya","female","black",0
"4782",4782,"Latonya","female","black",0
"4783",4783,"Brendan","male","white",1
"4784",4784,"Ebony","female","black",1
"4785",4785,"Emily","female","white",0
"4786",4786,"Jill","female","white",0
"4787",4787,"Kenya","female","black",0
"4788",4788,"Latoya","female","black",0
"4789",4789,"Laurie","female","white",1
"4790",4790,"Tamika","female","black",0
"4791",4791,"Geoffrey","male","white",0
"4792",4792,"Greg","male","white",0
"4793",4793,"Kareem","male","black",0
"4794",4794,"Tremayne","male","black",0
"4795",4795,"Brad","male","white",0
"4796",4796,"Darnell","male","black",0
"4797",4797,"Ebony","female","black",0
"4798",4798,"Emily","female","white",0
"4799",4799,"Geoffrey","male","white",0
"4800",4800,"Greg","male","white",0
"4801",4801,"Hakim","male","black",0
"4802",4802,"Jamal","male","black",0
"4803",4803,"Jay","male","white",0
"4804",4804,"Jill","female","white",0
"4805",4805,"Kareem","male","black",0
"4806",4806,"Kareem","male","black",0
"4807",4807,"Kenya","female","black",0
"4808",4808,"Kenya","female","black",0
"4809",4809,"Lakisha","female","black",0
"4810",4810,"Laurie","female","white",0
"4811",4811,"Laurie","female","white",0
"4812",4812,"Laurie","female","white",0
"4813",4813,"Leroy","male","black",0
"4814",4814,"Meredith","female","white",0
"4815",4815,"Meredith","female","white",0
"4816",4816,"Rasheed","male","black",0
"4817",4817,"Sarah","female","white",0
"4818",4818,"Sarah","female","white",0
"4819",4819,"Tanisha","female","black",0
"4820",4820,"Todd","male","white",0
"4821",4821,"Tremayne","male","black",0
"4822",4822,"Tyrone","male","black",0
